RT=UNDEFINED   LT=UNDEFINED
369	39592
370	39654
371	39641
372	39461
373	39395
374	39699
375	39645
376	39431
377	39739
378	39724
379	39137
380	39679
381	39326
382	39858
383	39470
384	39980
385	39408
386	39668
387	39535
388	39750
389	39648
390	39722
391	39757
392	39973
393	39778
394	39693
395	39693
396	39498
397	39303
398	39526
399	39877
400	39463
401	39601
402	39549
403	39290
404	39748
405	39541
406	39575
407	39804
408	39178
409	39741
410	39870
411	39706
412	39449
413	40182
414	39566
415	39140
416	39372
417	39661
418	39548
419	39454
420	39538
421	39311
422	39783
423	39448
424	39292
425	39199
426	39542
427	39362
428	39484
429	39629
430	39198
431	38924
432	39175
433	38891
434	39246
435	38529
436	38547
437	38645
438	38714
439	38113
440	38199
441	38336
442	38353
443	38043
444	37880
445	38463
446	38170
447	38200
448	38266
449	38424
450	38438
451	38402
452	38936
453	38810
454	39220
455	39123
456	39161
457	39282
458	39439
459	39232
460	39328
461	39238
462	39453
463	39246
464	39388
465	39386
466	39563
467	39277
468	39330
469	39200
470	39587
471	39697
472	39317
473	39399
474	39405
475	39168
476	39417
477	39234
478	39988
479	39817
480	39973
481	39734
482	39593
483	39717
484	39433
485	40034
486	39746
487	39667
488	39620
489	39398
490	39747
491	39558
492	39648
493	39336
494	39796
495	39867
496	39641
497	39742
498	39138
499	39662
500	39327
501	39616
502	39490
503	39917
504	39612
505	39777
506	39556
507	39658
508	39205
509	39309
510	39369
511	39931
512	39940
513	39359
514	39713
515	39741
516	39464
517	39446
518	39724
519	39633
520	39304
521	39797
522	39256
523	39437
524	39465
525	39234
526	39557
527	39717
528	39634
529	39527
530	39557
531	39598
532	39737
533	39197
534	39709
535	39586
536	39520
537	39844
538	39728
539	39469
540	39606
541	39442
542	39624
543	39825
544	39438
545	39090
546	39191
547	39099
548	38957
549	38858
550	39301
551	39265
552	38776
553	38773
554	38567
555	38610
556	38641
557	38335
558	38558
559	38163
560	37764
561	37605
562	37980
563	38172
564	38171
565	37985
566	38452
567	38573
568	38601
569	38655
570	38827
571	39034
572	38916
573	39113
574	39207
575	38924
576	39041
577	39447
578	39143
579	39469
580	39148
581	39297
582	39609
583	39712
584	39524
585	39530
586	39387
587	39418
588	39247
589	39435
590	39516
591	39451
592	39325
593	39697
594	39788
595	39504
596	39488
597	39701
598	39524
599	39489
600	39710
601	39624
602	39626
603	39616
604	39804
605	39560
606	39814
607	39626
608	39659
609	39443
610	39669
611	39448
612	39361
613	39826
614	39653
615	39762
616	39611
617	39556
618	39532
619	39578
620	39718
621	39635
622	39668
623	40016
624	39213
625	39665
626	39668
627	39797
628	39760
629	39643
630	39615
631	39344
632	39499
633	39397
634	39751
635	39717
636	39311
637	39352
638	39349
639	39524
640	39755
641	39819
642	39755
643	39605
644	39503
645	39522
646	39445
647	39694
648	39472
649	39324
650	39578
651	39524
652	39679
653	39487
654	39566
655	39237
656	39432
657	39606
658	39435
659	39625
660	39182
661	39769
662	39481
663	39320
664	39681
665	39612
666	39342
667	39317
668	39867
669	39579
670	39624
671	39425
672	39186
673	39388
674	39557
675	39706
676	39664
677	39482
678	39431
679	39673
680	39669
681	39445
682	39209
683	39385
684	38978
685	39108
686	39155
687	39288
688	39362
689	39491
690	38825
691	39293
692	39965
693	39282
694	39143
695	39019
696	38829
697	39181
698	38811
699	38538
700	38933
701	38547
702	38862
703	38568
704	38284
705	38274
706	38449
707	38242
708	38029
709	37597
710	37923
711	37449
712	37191
713	37024
714	36480
715	36808
716	36395
717	36121
718	36343
719	36261
720	36204
721	36588
722	36568
723	37052
724	36935
725	37395
726	37738
727	37380
728	38197
729	37797
730	38398
731	38085
732	38313
733	38132
734	38538
735	38472
736	38850
737	38856
738	39087
739	39128
740	39096
741	38917
742	38870
743	38846
744	39109
745	39003
746	39371
747	39081
748	39247
749	39123
750	39125
751	39363
752	39376
753	39123
754	39093
755	39303
756	39461
757	39451
758	39261
759	39266
760	39120
761	39047
762	39027
763	39824
764	39321
765	39276
766	39093
767	39294
768	39271
769	39234
770	39429
771	39444
772	38794
773	39266
774	39606
775	39255
776	39541
777	39139
778	39155
779	38980
780	39353
781	38820
782	39039
783	39111
784	38865
785	39131
786	39268
787	39297
788	39449
789	39012
790	39312
791	39360
792	38904
793	39392
794	39187
795	39090
796	39344
797	39128
798	39237
799	39242
800	39164
801	39366
802	39119
803	39464
804	38921
805	39631
806	39164
807	38756
808	39283
809	39172
810	39148
811	39164
812	39576
813	39165
814	39539
815	39344
816	39457
817	38871
818	39144
819	39213
820	38872
821	39072
822	39210
823	39449
824	39049
825	38573
826	39036
827	39298
828	39089
829	38856
830	39001
831	38968
832	38919
833	38972
834	38807
835	39142
836	38811
837	38749
838	38950
839	38691
840	38912
841	38785
842	38243
843	38989
844	38611
845	38363
846	38201
847	38656
848	38924
849	38562
850	38092
851	38395
852	38641
853	38869
854	38566
855	38165
856	38459
857	38416
858	38351
859	37969
860	38232
861	37888
862	37706
863	37277
864	37444
865	37242
866	37092
867	37032
868	36742
869	36455
870	36213
871	36184
872	35584
873	35003
874	35261
875	35051
876	34835
877	35213
878	35174
879	35321
880	35213
881	35672
882	36010
883	36269
884	36516
885	36740
886	36770
887	36960
888	37651
889	37481
890	37423
891	37677
892	37856
893	38031
894	38260
895	38504
896	38393
897	37931
898	38555
899	38411
900	38390
901	38637
902	38266
903	38757
904	38888
905	38883
906	38920
907	38930
908	38319
909	38916
910	38576
911	38561
912	38549
913	38473
914	38820
915	38638
916	38396
917	38968
918	38983
919	38442
920	38744
921	38967
922	38878
923	38829
924	38547
925	38992
926	38715
927	38723
928	38968
929	38882
930	38766
931	38897
932	39126
933	39037
934	39162
935	38586
936	38490
937	39122
938	38976
939	38585
940	38784
941	38749
942	38686
943	38840
944	38852
945	38889
946	38662
947	38924
948	38575
949	38931
950	38928
951	38612
952	38967
953	38658
954	39010
955	38800
956	38679
957	38710
958	38673
959	38725
960	38643
961	38699
962	38559
963	38557
964	38747
965	38673
966	38661
967	38580
968	38847
969	39088
970	38872
971	38728
972	38754
973	38728
974	38829
975	38650
976	38492
977	38697
978	38638
979	38493
980	38380
981	38954
982	39075
983	38507
984	38921
985	38457
986	38760
987	38616
988	38871
989	38820
990	38740
991	38901
992	38691
993	38611
994	38916
995	38706
996	38516
997	38740
998	38327
999	38390
1000	38515
1001	38739
1002	38478
1003	38787
1004	38334
1005	38752
1006	38913
1007	38898
1008	38537
1009	38680
1010	38351
1011	38911
1012	38631
1013	38669
1014	38323
1015	38654
1016	38483
1017	38390
1018	38453
1019	38875
1020	38605
1021	38588
1022	38653
1023	38712
