RT=UNDEFINED   LT=UNDEFINED
0	330959
1	330476
2	330958
3	330673
4	330156
5	331490
6	330076
7	330858
8	332023
9	331514
10	331957
11	331624
12	330218
13	330169
14	330203
15	331106
16	331762
17	331486
18	331019
19	330811
20	331502
21	330721
22	331942
23	331690
24	331790
25	330974
26	331088
27	330533
28	330636
29	331152
30	330982
31	330951
32	331204
33	330491
34	330900
35	330458
36	330860
37	331187
38	330881
39	331828
40	332094
41	331515
42	331763
43	332252
44	331993
45	330805
46	331106
47	330971
48	330617
49	331873
50	331373
51	331775
52	330264
53	331930
54	331054
55	330860
56	331879
57	331031
58	331246
59	331497
60	331700
61	331522
62	331579
63	330771
64	330871
65	331408
66	330595
67	331457
68	331230
69	330713
70	330909
71	330284
72	331846
73	331711
74	331299
75	330594
76	330798
77	331249
78	330559
79	330818
80	331652
81	331757
82	331755
83	331423
84	331451
85	331335
86	330995
87	331390
88	331751
89	331044
90	332125
91	331736
92	331787
93	331099
94	330084
95	331373
96	329816
97	331324
98	331748
99	330856
100	331079
101	331069
102	331744
103	331957
104	331422
105	330901
106	331243
107	331425
108	330580
109	332162
110	330327
111	330515
112	331033
113	330319
114	330885
115	331072
116	330767
117	330779
118	330706
119	331229
120	331219
121	331807
122	330871
123	331535
124	331281
125	332022
126	331510
127	331487
128	332074
129	331482
130	331082
131	331836
132	331864
133	331605
134	330997
135	331116
136	331371
137	332140
138	331217
139	330693
140	330229
141	329763
142	331642
143	331537
144	332977
145	331708
146	330031
147	331089
148	331482
149	332069
150	331838
151	330664
152	331871
153	331270
154	330846
155	331519
156	331308
157	331889
158	331608
159	330995
160	331524
161	331620
162	332048
163	331851
164	331534
165	331418
166	331935
167	331567
168	332168
169	332062
170	331419
171	330929
172	332136
173	331241
174	332223
175	330803
176	330151
177	331617
178	331277
179	331678
180	331367
181	331910
182	331224
183	331599
184	330754
185	332807
186	331976
187	332966
188	332177
189	331155
190	331470
191	331310
192	332541
193	331181
194	331463
195	331807
196	331652
197	332460
198	331735
199	331009
200	331463
201	332095
202	331309
203	331646
204	331639
205	331953
206	332098
207	331014
208	331553
209	332487
210	332994
211	332360
212	332296
213	332255
214	332426
215	331812
216	331700
217	332166
218	331744
219	332431
220	332433
221	332292
222	332633
223	331218
224	332501
225	332251
226	332890
227	333043
228	331660
229	332337
230	332277
231	332137
232	332166
233	332181
234	332572
235	332488
236	331732
237	331763
238	332521
239	332407
240	331875
241	332172
242	332811
243	332302
244	332402
245	332111
246	332583
247	332938
248	332840
249	332039
250	332449
251	332158
252	332826
253	332678
254	331637
255	333555
256	332403
257	333306
258	331794
259	332290
260	332963
261	332204
262	332889
263	333375
264	333161
265	333110
266	332353
267	332160
268	333286
269	331775
270	333541
271	332258
272	332088
273	333190
274	331721
275	331554
276	332974
277	332506
278	332676
279	332698
280	332540
281	332406
282	333343
283	331911
284	332155
285	332349
286	332386
287	332872
288	331288
289	332519
290	333253
291	332555
292	332406
293	332938
294	332701
295	333004
296	331144
297	332934
298	332698
299	332225
300	332859
301	331920
302	332791
303	332390
304	332775
305	332576
306	331952
307	332321
308	331603
309	333291
310	331400
