RT=UNDEFINED   LT=UNDEFINED
0	52604
1	52010
2	52316
3	52027
4	52624
5	52515
6	52724
7	52451
8	52642
9	52355
10	52126
11	52542
12	52446
13	52299
14	52735
15	52391
16	52552
17	52188
18	52696
19	52405
20	52329
21	52755
22	52725
23	52363
24	52350
25	52493
26	52672
27	52644
28	52897
29	52740
30	52774
31	52306
32	52874
33	52008
34	52677
35	52440
36	52275
37	52491
38	52397
39	52259
40	52476
41	52568
42	52413
43	52398
44	52647
45	52570
46	52420
47	52780
48	52248
49	52602
50	52972
51	52215
52	52521
53	52389
54	52385
55	52551
56	52507
57	52415
58	52272
59	52063
60	52420
61	52486
62	52470
63	52458
64	52143
65	52689
66	52281
67	52541
68	52373
69	52268
70	52411
71	52210
72	52471
73	52552
74	52220
75	52102
76	52290
77	52456
78	51895
79	51793
80	52448
81	52444
82	52679
83	52252
84	51718
85	52029
86	51868
87	52465
88	52708
89	52113
90	52283
91	51968
92	52045
93	52172
94	51884
95	51804
96	52312
97	52297
98	51921
99	51673
100	51551
101	51345
102	51207
103	51452
104	51209
105	51276
106	50930
107	51104
108	50845
109	50753
110	50288
111	50595
112	49910
113	50000
114	49381
115	49784
116	48714
117	48965
118	48238
119	47882
120	47241
121	46718
122	46265
123	45315
124	44665
125	43890
126	42880
127	42674
128	41437
129	40721
130	40265
131	40125
132	39000
133	39310
134	39275
135	39782
136	40326
137	40898
138	41995
139	42923
140	43209
141	44051
142	44701
143	45382
144	45951
145	46994
146	46864
147	47741
148	47875
149	48879
150	48763
151	49157
152	49372
153	49775
154	49622
155	49611
156	49972
157	49818
158	50336
159	50461
160	50587
161	50810
162	50622
163	50868
164	50926
165	50902
166	51338
167	51238
168	51392
169	51534
170	51880
171	52049
172	52066
173	52033
174	51831
175	52427
176	52587
177	51955
178	52312
179	52491
180	53021
181	52532
182	52854
183	52788
184	52988
185	52904
186	52684
187	52561
188	52301
189	52604
190	52669
191	52627
192	52642
193	52294
194	52934
195	53037
196	52710
197	52948
198	53162
199	53035
200	52797
201	52950
202	53256
203	52761
204	53236
205	52843
206	52781
207	53412
208	53340
209	52802
210	53012
211	52920
212	52619
213	52500
214	53105
215	53267
216	53341
217	53136
218	52916
219	52953
220	52887
221	53015
222	53043
223	53011
224	52960
225	53554
226	52851
227	53409
228	53341
229	52990
230	53458
231	53162
232	53032
233	52738
234	52840
235	52960
236	53173
237	53051
238	52940
239	52536
240	53243
241	53426
242	53245
243	53259
244	53194
245	53037
246	53019
247	52911
248	52924
249	52250
250	52936
251	52793
252	52808
253	52647
254	52755
255	52616
256	52745
257	52567
258	52565
259	52116
260	52258
261	52280
262	51805
263	51648
264	51540
265	51600
266	51575
267	51193
268	51369
269	51002
270	50948
271	50993
272	50438
273	50292
274	49920
275	49721
276	48684
277	48746
278	47396
279	47426
280	46437
281	46031
282	44843
283	44624
284	43635
285	43031
286	42754
287	42644
288	41922
289	42751
290	43027
291	43787
292	44162
293	45070
294	45039
295	46473
296	46824
297	47456
298	47971
299	48213
300	48634
301	49591
302	49220
303	50080
304	49824
305	50266
306	50642
307	51143
308	51327
309	51478
310	51438
311	51568
312	51805
313	52025
314	51902
315	52442
316	52163
317	52431
318	52511
319	53055
320	53069
321	52618
322	52975
323	52685
324	52854
325	52684
326	52820
327	53092
328	52830
329	52974
330	53021
331	53452
332	53395
333	53319
334	53430
335	53415
336	53371
337	53222
338	53500
339	53542
340	53192
341	53306
342	53508
343	53414
344	53167
345	53363
346	53712
347	53492
348	53393
349	53413
350	53394
351	53281
352	53902
353	53556
354	53246
355	53944
356	53446
357	53702
358	53248
359	53514
360	53845
361	53454
362	53672
363	53505
364	53682
365	53373
366	53427
367	53626
368	53619
369	53389
370	53236
371	53577
372	53417
373	53907
374	53312
375	53476
376	53725
377	53811
378	53960
379	53557
380	53676
381	53661
382	53414
383	53237
384	53649
385	53830
386	53619
387	53767
388	53880
389	53547
390	53898
391	54146
392	53388
393	53232
394	52947
395	53258
396	53496
397	53543
398	53280
399	53501
400	53478
401	53667
402	53415
