RT=UNDEFINED   LT=UNDEFINED
0	12785
1	12750
2	12559
3	12688
4	12501
5	12668
6	12846
7	12634
8	12932
9	12825
10	12880
11	12780
12	12639
13	12774
14	12774
15	12551
16	12688
17	12751
18	12701
19	12624
20	12655
21	12775
22	12834
23	12603
24	12709
25	12782
26	12828
27	12695
28	12648
29	12736
30	12658
31	12385
32	12472
33	12696
34	12771
35	12558
36	12687
37	12674
38	12473
39	12575
40	12816
41	12560
42	12607
43	12826
44	12507
45	12567
46	12603
47	12612
48	12703
49	12538
50	12616
51	12684
52	12548
53	12705
54	12403
55	12528
56	12477
57	12680
58	12548
59	12448
60	12678
61	12592
62	12480
63	12627
64	12622
65	12444
66	12385
67	12468
68	12343
69	12645
70	12420
71	12514
72	12242
73	12549
74	12386
75	12162
76	12213
77	11974
78	12353
79	12293
80	12237
81	12236
82	12080
83	12189
84	11796
85	11900
86	12077
87	11931
88	11633
89	11584
90	11885
91	11624
92	11663
93	11404
94	11494
95	11288
96	11286
97	10957
98	10996
99	10820
100	10692
101	10745
102	10682
103	10260
104	9956
105	9749
106	9591
107	9373
108	9131
109	9100
110	8706
111	8815
112	8389
113	8245
114	7980
115	7802
116	7764
117	7764
118	7769
119	7709
120	7764
121	7923
122	7996
123	8155
124	8250
125	8694
126	8638
127	8911
128	9241
129	9116
130	9627
131	9722
132	9943
133	10153
134	10254
135	10422
136	10541
137	10829
138	10992
139	10792
140	11145
141	11239
142	11276
143	11257
144	11527
145	11485
146	11742
147	11708
148	11724
149	11794
150	11949
151	11865
152	12106
153	11880
154	12193
155	12002
156	12165
157	12193
158	12196
159	12244
160	12216
161	12373
162	12224
163	12204
164	12438
165	12485
166	12161
167	12319
168	12413
169	12422
170	12201
171	12562
172	12496
173	12308
174	12516
175	12560
176	12437
177	12241
178	12590
179	12632
180	12411
181	12450
182	12631
183	12607
184	12607
185	12653
186	12555
187	12784
188	12488
189	12712
190	12479
191	12602
192	12590
193	12511
194	12614
195	12633
196	12831
197	12591
198	12823
199	12557
200	12595
201	12567
202	12784
203	12493
204	12599
205	12690
206	12681
207	12682
208	12369
209	12555
210	12569
211	12769
212	12813
213	12544
214	12690
215	12727
216	12494
217	12589
218	12559
219	12453
220	12674
221	12545
222	12800
223	12566
224	12546
225	12386
226	12245
227	12469
228	12489
229	12556
230	12312
231	12373
232	12389
233	12276
234	12404
235	12213
236	12319
237	12604
238	12237
239	12311
240	12152
241	12176
242	12141
243	11897
244	12128
245	12106
246	12128
247	11860
248	11948
249	11937
250	11743
251	11675
252	11768
253	11529
254	11479
255	11583
256	11306
257	11180
258	11162
259	11054
260	10849
261	10933
262	10808
263	10621
264	10310
265	10125
266	9715
267	9682
268	9591
269	9273
270	9028
271	8846
272	8585
273	8471
274	8132
275	8023
276	7889
277	7834
278	7633
279	7589
280	7757
281	7777
282	7715
283	7938
284	8301
285	8106
286	8452
287	8529
288	8779
289	9101
290	9429
291	9494
292	9673
293	9904
294	10096
295	10279
296	10579
297	10547
298	10845
299	11059
300	11018
301	11387
302	11310
303	11456
304	11899
305	11684
306	11702
307	11789
308	11689
309	11712
310	11985
311	11978
312	11978
313	12317
314	11955
315	12335
316	12442
317	12123
318	12338
319	12041
320	12369
321	12469
322	12366
323	12265
324	12480
325	12560
326	12436
327	12540
328	12579
329	12492
330	12510
331	12550
332	12468
333	12541
334	12748
335	12581
336	12696
337	12577
338	12655
339	12724
340	12820
341	12678
342	12817
343	12717
344	12791
345	12637
346	12726
347	12844
348	12608
349	12686
350	12489
351	12772
352	12789
353	12661
354	12506
355	12737
356	12696
357	12737
358	12932
359	12713
360	12839
361	12869
362	12784
363	12764
364	12719
365	12910
366	13028
367	12742
368	12775
369	12691
370	12903
371	12862
372	12893
373	12774
374	12760
375	12789
376	12812
377	12711
378	12761
379	12702
380	12763
381	12805
382	12734
383	12694
384	12831
385	12805
386	12696
387	12729
388	12526
389	12643
390	12695
391	12656
392	12754
393	12668
394	12744
395	12658
396	12984
397	12762
398	12617
399	12560
400	12607
401	12663
402	12720
403	12915
404	12577
405	12702
406	12619
407	12303
408	12504
409	12668
410	12414
411	12367
412	12171
413	12347
414	12357
415	12225
416	12390
417	12258
418	12319
419	12221
420	12404
421	12049
422	11851
423	11765
424	11880
425	11879
426	11460
427	11598
428	11530
429	11230
430	10974
431	10930
432	10757
433	10562
434	10367
435	10134
436	9817
437	9716
438	9502
439	9287
440	9148
441	9262
442	9198
